timestamp,gps_latitude,gps_longitude,gps_altitude,gps_heading,gps_satellites,gps_fix_type,gps_hdop,gps_vdop,gps_ground_speed,zed_x,zed_y,zed_z,zed_yaw
1737316024.1408777,35.7691788,-78.6612265,122.8,183.61,12,3,1.07,1.53,1.1201785571952358,-14.024484787672495,-38.60640613958969,5.447184912390427,15.39765043748011
1737316025.1396308,35.7691679,-78.6612243,122.77,184.54,12,3,1.07,1.53,1.07,-15.450558124491248,-38.28792672655706,5.338183620722616,15.220319288492218
1737316026.1386225,35.7691561,-78.6612242,122.83,191.58,12,3,1.07,1.53,1.0679419459877022,-17.289181276774936,-37.71860394127452,5.15937177036591,15.261891616506883
1737316027.142648,35.7691456,-78.6612273,122.83,195.18,12,3,1.07,1.53,0.9219544457292888,-19.06176239195793,-37.507435322516855,4.967567654364814,9.56331162896407
1737316028.1364455,35.7691337,-78.6612295,122.77,191.6,12,3,1.07,1.53,1.06169675519896,-20.51611138484063,-37.27987701377081,4.773276994931002,8.77186456959704
1737316029.1350865,35.7691201,-78.6612288,122.66,174.47,12,3,1.07,1.53,1.2638433447227548,-22.288578000790306,-37.3204125499935,4.60429787131166,8.691515718113118
1737316030.134252,35.7691042,-78.661227,122.62,171.56,12,3,1.07,1.53,1.4453373308677804,-23.488912309334296,-37.16331093780537,4.452935135155578,11.458054290218717
1737316031.133386,35.7690905,-78.6612243,122.41,160.31,12,3,1.07,1.53,1.5328731193415845,-24.470520548796163,-36.512582617803226,4.320469990753976,28.678685452213536
1737316032.138489,35.7690785,-78.6612163,122.11,147.55,12,3,1.07,1.53,1.431258187749506,-25.861631354099696,-35.612050269803625,4.18962741320811,30.70162033695184
1737316033.1319425,35.7690662,-78.661208,121.95,140.45,12,3,1.07,1.53,1.3831124321616086,-27.182351948315013,-34.21285902650393,3.878165368711697,41.229717596039684
1737316034.1342924,35.7690605,-78.6612027,121.81,136.66,12,3,1.07,1.53,1.1727744881263404,-28.351883121672476,-32.012611124171116,3.6704832230770172,55.98110810855585
1737316035.1569195,35.7690545,-78.6611938,121.62,133.85,12,3,1.07,1.53,1.1308846094982459,-28.61434246195397,-31.09109805129343,3.5645239687714394,58.752084304785434
1737316036.1770368,35.769048,-78.661183,121.37,119.67,12,3,1.07,1.53,1.1183022847155415,-29.286582256499884,-30.182688852072115,3.54972745120201,62.398313018540335
1737316037.194173,35.7690423,-78.6611745,120.67,116.99,12,3,1.07,1.53,0.3640054944640259,-29.985031099383683,-29.022484755167078,3.1855515133560943,65.65358656014442
1737316038.2092767,35.7690384,-78.6611738,120.25,112.36,12,3,1.07,1.53,0.5556977595779922,-30.19313008520374,-27.9471722602541,3.039312508865472,78.52852334900325
1737316039.2218478,35.7690326,-78.6611744,120.22,112.01,12,3,1.07,1.53,0.6435060217278468,-30.62297867329209,-26.939222545602536,2.3542925988609316,84.44142138980267
1737316040.2334805,35.7690303,-78.6611728,120.27,111.83,12,3,1.07,1.53,0.5748912940721924,-30.42962087640159,-26.785546732008164,2.142612659757678,87.40027422366752
1737316041.2436616,35.7690282,-78.6611686,120.34,111.62,12,3,1.07,1.53,0.4606517122512408,-30.4456407009777,-26.823131382605172,2.000120534782023,87.55977884642756
1737316042.2526956,35.7690316,-78.6611673,120.42,111.5,12,3,1.07,1.53,0.261725046566048,-30.421080157250785,-26.938968348356237,1.9741647111377565,87.62199530896673
1737316043.2604158,35.7690348,-78.6611672,120.45,111.27,11,3,1.1,2.32,0.18248287590894657,-30.52579227391484,-26.76985426808202,1.9102224033009718,87.6177381964135
1737316044.2676096,35.769037,-78.6611651,120.46,111.03,11,3,1.1,2.32,0.13892443989449804,-30.485983260846325,-26.831471176566506,1.930331299408576,87.62289807126983
1737316045.274116,35.7690384,-78.6611645,120.47,110.76,11,3,1.1,2.32,0.16401219466856726,-30.522724082379735,-26.77855704308433,1.9190069802006897,87.59642873873543
1737316046.2800565,35.7690402,-78.6611596,120.53,110.57,11,3,1.1,2.32,0.23021728866442678,-30.5040440006259,-26.81073261281648,1.8920573550004403,87.62152480398115
1737316047.2841709,35.7690402,-78.6611563,120.47,110.3,11,3,1.1,2.32,0.2570992026436488,-30.48077493266466,-26.845725825342168,1.9017072634714307,87.62235216385994
1737316048.2879848,35.7690393,-78.6611548,120.43,110.05,11,3,1.1,2.32,0.2570992026436488,-30.468026084709763,-26.8517695404532,1.9066700892200212,87.58429553825016
1737316049.2916443,35.7690368,-78.6611542,120.42,109.76,11,3,1.1,2.32,0.19235384061671346,-30.46304975304832,-26.84319128217623,1.9102787020673573,87.51025952602666
1737316050.2949436,35.7690385,-78.6611529,120.44,109.57,11,3,1.1,2.32,0.29017236257093815,-30.467945268347,-26.84564698701761,1.9045175001320325,87.55680498542011
1737316051.2983422,35.7690415,-78.6611497,120.45,109.38,11,3,1.1,2.32,0.41303752856126763,-30.470534920324308,-26.845933254956993,1.903445698070889,87.57164722665095
1737316052.3004966,35.7690424,-78.6611485,120.4,109.11,11,3,1.1,2.32,0.42107006542854597,-30.48809866466512,-26.821859477080935,1.9036355687898512,87.62297507570445
1737316053.3035076,35.7690419,-78.6611469,120.33,108.85,11,3,1.1,2.32,0.39051248379533277,-30.456074930888015,-26.85510323702012,1.9262761114535576,87.60689269900126
1737316054.3058999,35.7690418,-78.6611422,120.27,108.67,11,3,1.1,2.32,0.4026164427839479,-30.44533236444773,-26.884369154575918,1.9564599165838539,87.59611731517226
1737316055.3066967,35.7690412,-78.6611362,120.24,108.47,11,3,1.1,2.32,0.4070626487409524,-30.44543174415611,-26.88494598511833,1.9550933166160578,87.59789458931218
1737316056.3085117,35.7690388,-78.6611313,120.2,108.24,11,3,1.11,2.32,0.35468295701936403,-30.453364141115657,-26.886686358657936,1.9565675753709468,87.59948637348953
1737316057.310106,35.7690374,-78.6611261,120.14,108.04,11,3,1.11,2.32,0.3623534186398688,-30.468076348937597,-26.898018569594072,1.9524103661902825,87.61572472508239
1737316058.3120644,35.7690359,-78.6611239,120.15,107.81,11,3,1.11,2.32,0.29832867780352595,-30.465102346925427,-26.893398796652384,1.9502540438242886,87.60038502784474
1737316059.312619,35.7690358,-78.6611184,120.2,107.68,11,3,1.11,2.32,0.35227829907617075,-30.463488276426187,-26.893842558785526,1.9513766440047378,87.61394584120363
1737316060.3139389,35.7690394,-78.661115,120.26,107.57,11,3,1.11,2.32,0.4263801121065569,-30.46309166739367,-26.8940561334899,1.948730570398621,87.61172001577397
1737316061.3148658,35.7690418,-78.6611127,120.26,107.39,11,3,1.11,2.32,0.46647615158762407,-30.463661920487763,-26.893517265933767,1.9525796921007397,87.61884504820569
1737316062.3161912,35.7690424,-78.6611134,120.28,107.18,11,3,1.11,2.32,0.42379240200834184,-30.46097691229951,-26.895467590958496,1.9499685966297005,87.60362658305539
1737316063.3172631,35.7690411,-78.661112,120.27,107.11,11,3,1.11,2.32,0.36769552621700474,-30.460958262685374,-26.895664561142546,1.949048604641481,87.60126790350483
1737316064.3176446,35.7690335,-78.661105,120.95,106.62,11,3,1.11,2.32,1.2050726119201283,-30.46512099334711,-26.89286968020485,1.9473568832853987,87.62749061691866
1737316065.3183894,35.769023,-78.6610948,120.94,110.29,11,3,1.11,2.32,1.5023315213360864,-30.467496709725122,-26.879906779901617,2.045161182659987,86.56940837752524
1737316066.31874,35.7690122,-78.6610804,120.85,114.69,11,3,1.11,2.32,1.4689451997947371,-30.449195070023443,-25.99086720904457,2.671706116840772,83.08669046162316
1737316067.3187308,35.7690047,-78.6610672,120.69,113.44,11,3,1.11,2.32,1.3703284277865653,-30.504684441137623,-24.55547954932177,2.6506816536358135,80.84693540109134
1737316068.3191452,35.7689961,-78.6610513,120.52,106.87,11,3,1.11,2.32,1.3885243966167826,-30.553581992439703,-23.10030789023344,2.562046350257176,76.39241358002089
1737316069.3185003,35.7689891,-78.6610396,120.43,100.0,11,3,1.11,2.32,1.28,-30.420621251750223,-21.6099101733974,2.4792504317506023,79.91597990252967
1737316070.318599,35.7689846,-78.6610305,120.39,95.75,11,3,1.11,2.32,1.105486318323298,-30.205957923311697,-20.229750811860868,2.395463547098891,89.74617680844986
1737316071.3186324,35.7689826,-78.6610215,120.41,90.78,11,3,1.11,2.32,1.0704204781299729,-29.756822039453024,-18.86579043561309,2.3682109348576494,82.24313693785294
1737316072.318512,35.7689827,-78.6610161,120.46,89.55,11,3,1.11,2.32,0.9718538984847466,-29.226276780364902,-17.557823265467697,2.4138179386533265,79.9754072744768
1737316073.318689,35.768982,-78.6610044,120.47,85.49,11,3,1.11,2.32,0.9633275663033836,-28.55231523808554,-16.206485496059358,2.437656991905222,72.93603457074684
1737316074.3187592,35.7689815,-78.6609908,120.38,81.94,11,3,1.11,2.32,1.030194156457898,-27.910605168471513,-15.056945612951354,2.4074734960463204,76.48153851064731
1737316075.3188746,35.7689791,-78.6609815,120.33,78.73,11,3,1.11,2.32,0.9802040603874276,-27.26404478381005,-13.895587107004895,2.443750898241829,72.8810527087084
1737316076.31902,35.7689778,-78.6609692,120.31,75.48,11,3,1.11,2.32,0.8994442728707543,-26.47301608163422,-12.38075863227868,2.4134340205725757,69.62358517624423
1737316077.3189595,35.7689812,-78.6609573,120.25,73.46,11,3,1.11,2.32,1.1042191811411357,-25.662357032216395,-11.283644048345629,2.404421515553448,67.4105724990414
1737316078.319061,35.7689879,-78.6609455,120.25,71.58,11,3,1.11,2.32,1.1907980517283356,-24.81676152275293,-10.22322545001563,2.4924209256861514,65.74659047008412
1737316079.3197281,35.7689928,-78.660932,120.38,72.01,11,3,1.11,2.32,1.1150784725749125,-23.782840581172934,-9.018852245092361,2.5430657526544205,68.77083344652982
1737316080.3197453,35.7689977,-78.6609196,120.3,63.84,11,3,1.11,2.32,1.274127152210485,-22.840816729761137,-8.124869791565578,2.632265719915924,63.64586061498345
1737316081.319559,35.7690029,-78.6609073,120.33,69.13,11,3,1.11,2.32,1.1621101496846158,-21.92829984086093,-7.241634651500942,2.7391895602346445,61.34923319351985
1737316082.3198755,35.7690063,-78.6608952,120.24,67.84,11,3,1.11,2.32,1.1412712210513327,-20.817839015110852,-6.050265378471452,2.696426200250136,51.48643137517243
1737316083.3206167,35.7690104,-78.6608826,120.02,71.24,11,3,1.11,2.32,1.4342245291445828,-19.916785808214613,-5.077443166177382,2.8573666970638465,55.91672822035328
1737316084.3201065,35.7690156,-78.66087,119.86,74.39,11,3,1.11,2.32,1.4375673897247392,-19.05091530978948,-4.173803411409969,2.698248123383586,52.99751802655233
1737316085.3205123,35.769021,-78.6608554,119.7,80.2,11,3,1.11,2.32,1.453616180427282,-18.18021304759603,-3.1420274587404773,2.4628020498246177,59.01274108295105
1737316086.320972,35.7690268,-78.6608423,119.52,83.04,11,3,1.11,2.32,1.400357097314824,-16.91263001544958,-1.8921865508498443,2.3596632894956557,63.469809118110405
1737316087.320806,35.7690332,-78.6608259,119.23,75.23,11,3,1.11,2.32,1.514760707174569,-16.0776379704713,-0.7835670560554089,2.214187475739583,65.33522379228994
1737316088.3209724,35.7690413,-78.6608129,119.04,67.14,11,3,1.11,2.32,1.4065560778013793,-15.195380662919742,0.43075823590328194,2.051799404875931,70.06803217461635
1737316089.3217535,35.7690495,-78.6607991,118.84,71.86,11,3,1.11,2.32,1.3730622709840947,-14.171106753885981,1.4921842572265187,1.9087397126413894,61.87981076275287
1737316090.3215475,35.7690578,-78.6607854,118.67,68.95,11,3,1.11,2.32,1.3978555004005242,-12.983774919845574,2.7342595161406478,1.912783810271707,57.81053109885457
1737316091.3215826,35.7690649,-78.6607706,118.58,62.02,11,3,1.11,2.32,1.3943098651304164,-12.052527286544084,3.702994633703171,1.852083057681953,61.37379898201415
1737316092.3217313,35.7690733,-78.6607537,118.62,63.7,11,3,1.11,2.32,1.5123822268196623,-10.857286664986223,4.824700479160255,1.85961376805423,60.98371075099945
1737316093.325061,35.7690817,-78.6607373,118.63,69.53,11,3,1.11,2.32,1.6011246047700347,-9.738443719596523,5.812314204243641,1.879273799819226,53.824823243547456
1737316094.3223152,35.7690903,-78.6607239,118.67,46.79,11,3,1.11,2.32,1.4312232530251876,-8.528244095306091,7.033249605305347,1.8096618923190253,55.4589054369914
1737316095.3227715,35.7691003,-78.6607147,118.44,43.31,11,3,1.11,2.32,1.0042410069301095,-7.503948432413347,8.201636134606611,1.8043471591013511,61.72811022208272
1737316096.3229017,35.7691039,-78.6607096,117.99,28.08,11,3,1.11,2.32,0.17117242768623692,-6.271099009898171,9.113792018282382,1.9098119284376016,31.121000267362433
1737316097.323297,35.7691038,-78.6607047,118.1,27.94,11,3,1.11,2.32,0.33376638536557274,-5.1882652479311275,9.526176507185605,1.5047853918977012,31.858721659431723
1737316098.323498,35.769109,-78.6606978,118.28,28.05,11,3,1.11,2.32,0.47675989764240867,-4.987693786789563,9.515805630346115,1.258526420372821,17.62917172395396
1737316099.3236504,35.7691165,-78.6606927,118.62,28.16,11,3,1.11,2.32,0.563648826841678,-4.989751216606906,9.530154051145837,1.2366223794047908,17.642587116399994
1737316100.3240669,35.7691206,-78.6606913,118.79,28.28,11,3,1.15,1.53,0.5131276644266999,-4.993676933549685,9.543645143611492,1.2366937534374092,17.705712513428836
1737316101.3245246,35.7691195,-78.6606925,118.59,28.38,11,3,1.15,1.53,0.3220248437620924,-5.00230401011067,9.5495654129525,1.2325687363502926,17.67875793068373
1737316102.3252735,35.7691143,-78.6606931,118.39,28.44,11,3,1.15,1.53,0.22561028345356957,-4.994681285552477,9.558416802133221,1.2362718437372504,17.714025373825137
1737316103.3255055,35.7691056,-78.6606948,118.36,28.48,11,3,1.15,1.53,0.30886890422961005,-4.977211155863393,9.573935947567422,1.2297842471967784,17.69908070928696
1737316104.325023,35.7690943,-78.6606983,118.29,28.49,10,3,1.62,4.0,0.5315072906367325,-4.931421955278287,9.579462588895879,1.2245293846019105,17.750722894804227
1737316105.32532,35.7690856,-78.6607014,118.2,28.54,10,3,1.62,4.0,0.70178344238091,-4.919638308020514,9.587789002905973,1.225275200181643,17.76894378635245
1737316106.3258352,35.769081,-78.6607032,118.2,28.47,10,3,1.62,4.0,0.7397972695272671,-4.921633672248215,9.584093268183581,1.2249724379145273,17.694282554567394
1737316107.3258905,35.7690786,-78.6607042,118.17,28.53,10,3,1.62,3.99,0.7009279563550024,-4.920885412776819,9.584286387345589,1.226285677733606,17.798287343857936
1737316108.326393,35.769079,-78.6607051,118.13,28.56,11,3,1.11,2.32,0.5852349955359812,-4.925450069714057,9.579494379524379,1.2316771661672365,17.82534729007051
1737316109.3273537,35.7690807,-78.6607054,118.16,28.6,11,3,1.11,2.32,0.442944691807002,-4.9254037255639185,9.581039848582153,1.2356837149891018,17.73237700743087
1737316110.3268914,35.7690819,-78.6607055,118.21,28.63,11,3,1.11,2.32,0.3280243893371345,-4.920440120640985,9.579700503252326,1.2397379715897434,17.749257176145306
1737316111.3272517,35.7690836,-78.6607053,118.25,28.66,11,3,1.11,2.32,0.24413111231467408,-4.922754420875575,9.579639375737468,1.2391758348494042,17.743237927127694
1737316112.3281152,35.7690856,-78.6607046,118.36,28.71,11,3,1.11,2.32,0.161245154965971,-4.927132322631785,9.578731597636928,1.2383160756506895,17.758279700520774
1737316113.327775,35.7690873,-78.6607043,118.44,28.75,11,3,1.11,2.32,0.15811388300841897,-4.930083152542931,9.576047237523637,1.239917390262218,17.756642957377267
1737316114.327997,35.769088,-78.6607042,118.39,28.78,11,3,1.11,2.32,0.16552945357246848,-4.929196803401606,9.577646919020989,1.239405834325322,17.76221400752587
1737316115.328332,35.7690883,-78.6607041,118.31,28.8,11,3,1.11,2.32,0.15652475842498528,-4.93281825559012,9.576279959855173,1.2395061240025955,17.75747141966002
1737316116.3287444,35.7690895,-78.6607039,118.31,28.82,11,3,1.11,2.32,0.15811388300841897,-4.932914091927664,9.575599085344862,1.2375764036174546,17.751217084802647
1737316117.328908,35.7690898,-78.660704,118.2,28.82,11,3,1.11,2.32,0.14317821063276354,-4.934465597725546,9.575328590057461,1.2367158531566915,17.763658146059157
